time,count
2013-12-29 14,26287
2013-12-29 15,33628
2013-12-29 16,41738
2013-12-29 17,51816
2013-12-29 18,60295
2013-12-29 19,68318
2013-12-29 20,68911
2013-12-29 21,70855
2013-12-29 22,72898
2013-12-29 23,75900
2013-12-30 00,75956
2013-12-30 01,78637
2013-12-30 02,70177
2013-12-30 03,69820
2013-12-30 04,70273
2013-12-30 05,70338
2013-12-30 06,62251
2013-12-30 07,53371
2013-12-30 08,43720
2013-12-30 09,35651
2013-12-30 10,27861
2013-12-30 11,24247
2013-12-30 12,23231
2013-12-30 13,24848
2013-12-30 14,31483
2013-12-30 15,41217
2013-12-30 16,50854
2013-12-30 17,62947
2013-12-30 18,70300
2013-12-30 19,75942
2013-12-30 20,75163
2013-12-30 21,75268
2013-12-30 22,73766
2013-12-30 23,72953
2013-12-31 00,71409
2013-12-31 01,53842
2013-12-31 02,13039
2013-12-31 03,53403
2013-12-31 04,67513
2013-12-31 05,65671
2013-12-31 06,60581
2013-12-31 07,53202
2013-12-31 08,43917
2013-12-31 09,35175
2013-12-31 10,28449
2013-12-31 11,23975
2013-12-31 12,22350
2013-12-31 13,24803
2013-12-31 14,31613
2013-12-31 15,42263
2013-12-31 16,52728
2013-12-31 17,62975
2013-12-31 18,69657
2013-12-31 19,72451
2013-12-31 20,70087
2013-12-31 21,66562
2013-12-31 22,62668
2013-12-31 23,60518
2014-01-01 00,56469
time,count
2014-01-01 01,55071
2014-01-01 02,52728
2014-01-01 03,50873
2014-01-01 04,47332
2014-01-01 05,44818
2014-01-01 06,40115
2014-01-01 07,39567
2014-01-01 08,35359
2014-01-01 09,29484
2014-01-01 10,24935
2014-01-01 11,20497
2014-01-01 12,19131
2014-01-01 13,19161
2014-01-01 14,23182
2014-01-01 15,28560
2014-01-01 16,37350
2014-01-01 17,47689
2014-01-01 18,55649
2014-01-01 19,62373
2014-01-01 20,64693
2014-01-01 21,65675
2014-01-01 22,63471
2014-01-01 23,64807
2014-01-02 00,63285
2014-01-02 01,62018
2014-01-02 02,63928
2014-01-02 03,65711
2014-01-02 04,65539
2014-01-02 05,58748
2014-01-02 06,55773
2014-01-02 07,48984
2014-01-02 08,40887
2014-01-02 09,34471
2014-01-02 10,28330
2014-01-02 11,24967
2014-01-02 12,24753
2014-01-02 13,27141
2014-01-02 14,33250
2014-01-02 15,42510
2014-01-02 16,52232
2014-01-02 17,62687
2014-01-02 18,74247
2014-01-02 19,77344
2014-01-02 20,80151
2014-01-02 21,78266
2014-01-02 22,81163
2014-01-02 23,75814
2014-01-03 00,73979
2014-01-03 01,55915
2014-01-03 02,52886
2014-01-03 03,75215
2014-01-03 04,78786
2014-01-03 05,74438
2014-01-03 06,67674
2014-01-03 07,52500
2014-01-03 08,43647
2014-01-03 09,37390
2014-01-03 10,30926
2014-01-03 11,26168
2014-01-03 12,24888
2014-01-03 13,27366
2014-01-03 14,34487
2014-01-03 15,46405
2014-01-03 16,58097
2014-01-03 17,66861
2014-01-03 18,73186
2014-01-03 19,76019
2014-01-03 20,78581
2014-01-03 21,76971
2014-01-03 22,74498
2014-01-03 23,73404
2014-01-04 00,72269
2014-01-04 01,69521
2014-01-04 02,66508
2014-01-04 03,66386
2014-01-04 04,64654
2014-01-04 05,63967
2014-01-04 06,62085
2014-01-04 07,52364
2014-01-04 08,44350
2014-01-04 09,36193
2014-01-04 10,30374
2014-01-04 11,26784
2014-01-04 12,24877
2014-01-04 13,25182
2014-01-04 14,29883
2014-01-04 15,37573
2014-01-04 16,46854
2014-01-04 17,56251
2014-01-04 18,63614
2014-01-04 19,70098
2014-01-04 20,72964
2014-01-04 21,71575
2014-01-04 22,70649
2014-01-04 23,74438
2014-01-05 00,59598
2014-01-05 01,32893
2014-01-05 02,37063
2014-01-05 03,71831
2014-01-05 04,71765
2014-01-05 05,70354
2014-01-05 06,60973
2014-01-05 07,53140
2014-01-05 08,45510
2014-01-05 09,37205
2014-01-05 10,30276
2014-01-05 11,26273
2014-01-05 12,23477
2014-01-05 13,23364
2014-01-05 14,28000
2014-01-05 15,34604
2014-01-05 16,43485
2014-01-05 17,52808
2014-01-05 18,61366
2014-01-05 19,71002
2014-01-05 20,72882
2014-01-05 21,76998
2014-01-05 22,79231
2014-01-05 23,80923
2014-01-06 00,77616
2014-01-06 01,84932
2014-01-06 02,79547
2014-01-06 03,76098
2014-01-06 04,74843
2014-01-06 05,70778
2014-01-06 06,63614
2014-01-06 07,54475
2014-01-06 08,43594
2014-01-06 09,34779
2014-01-06 10,28671
2014-01-06 11,24480
2014-01-06 12,25391
2014-01-06 13,27385
2014-01-06 14,33638
2014-01-06 15,42946
2014-01-06 16,54071
2014-01-06 17,65353
2014-01-06 18,73856
2014-01-06 19,81239
2014-01-06 20,80452
2014-01-06 21,79950
2014-01-06 22,81895
2014-01-06 23,78210
2014-01-07 00,74644
2014-01-07 01,74530
2014-01-07 02,78954
2014-01-07 03,83562
2014-01-07 04,79132
2014-01-07 05,76810
2014-01-07 06,67126
2014-01-07 07,54109
2014-01-07 08,42924
2014-01-07 09,33909
2014-01-07 10,27411
2014-01-07 11,24005
2014-01-07 12,24421
2014-01-07 13,27851
2014-01-07 14,37056
2014-01-07 15,48843
2014-01-07 16,59210
2014-01-07 17,68991
2014-01-07 18,75375
2014-01-07 19,79724
2014-01-07 20,84234
2014-01-07 21,84026
2014-01-07 22,84883
2014-01-07 23,79774
2014-01-08 00,77582
2014-01-08 01,76554
2014-01-08 02,75842
2014-01-08 03,75522
2014-01-08 04,73819
2014-01-08 05,70156
2014-01-08 06,62170
2014-01-08 07,50707
2014-01-08 08,40756
2014-01-08 09,33047
2014-01-08 10,27114
2014-01-08 11,23692
2014-01-08 12,25113
2014-01-08 13,29435
2014-01-08 14,38176
2014-01-08 15,49803
2014-01-08 16,60270
2014-01-08 17,69563
2014-01-08 18,73906
2014-01-08 19,77715
2014-01-08 20,79411
2014-01-08 21,82477
2014-01-08 22,83243
2014-01-08 23,82358
2014-01-09 00,76359
2014-01-09 01,74296
2014-01-09 02,73510
2014-01-09 03,74787
2014-01-09 04,73620
2014-01-09 05,68565
2014-01-09 06,60390
2014-01-09 07,50839
2014-01-09 08,40566
2014-01-09 09,32931
2014-01-09 10,27356
2014-01-09 11,16994
2014-01-09 12,23900
2014-01-09 13,29713
2014-01-09 14,38651
2014-01-09 15,50272
2014-01-09 16,59887
2014-01-09 17,67892
2014-01-09 18,75447
2014-01-09 19,78893
2014-01-09 20,80061
2014-01-09 21,81195
2014-01-09 22,82104
2014-01-09 23,77033
2014-01-10 00,72034
2014-01-10 01,71261
2014-01-10 02,69436
2014-01-10 03,71452
2014-01-10 04,71712
2014-01-10 05,67951
2014-01-10 06,59705
2014-01-10 07,50176
2014-01-10 08,40849
2014-01-10 09,33207
2014-01-10 10,26785
2014-01-10 11,24583
2014-01-10 12,25202
2014-01-10 13,30330
2014-01-10 14,40057
2014-01-10 15,51339
2014-01-10 16,62789
2014-01-10 17,73271
2014-01-10 18,77144
2014-01-10 19,79197
2014-01-10 20,81266
2014-01-10 21,80684
2014-01-10 22,78644
2014-01-10 23,74758
2014-01-11 00,70637
2014-01-11 01,65641
2014-01-11 02,61540
2014-01-11 03,58879
2014-01-11 04,58964
2014-01-11 05,57709
2014-01-11 06,52186
2014-01-11 07,46470
2014-01-11 08,39347
2014-01-11 09,31849
2014-01-11 10,26390
2014-01-11 11,23003
2014-01-11 12,21216
2014-01-11 13,22059
2014-01-11 14,27429
2014-01-11 15,34909
2014-01-11 16,46623
2014-01-11 17,56758
2014-01-11 18,63133
2014-01-11 19,65924
2014-01-11 20,65651
2014-01-11 21,64161
2014-01-11 22,65833
2014-01-11 23,66864
2014-01-12 00,64607
2014-01-12 01,71060
2014-01-12 02,68327
2014-01-12 03,67521
2014-01-12 04,67609
2014-01-12 05,63319
2014-01-12 06,56640
2014-01-12 07,48608
2014-01-12 08,40914
2014-01-12 09,33605
2014-01-12 10,27423
2014-01-12 11,23505
2014-01-12 12,22027
2014-01-12 13,22856
2014-01-12 14,26122
2014-01-12 15,33073
2014-01-12 16,42922
2014-01-12 17,54701
2014-01-12 18,63473
2014-01-12 19,73631
2014-01-12 20,76382
2014-01-12 21,77542
2014-01-12 22,74367
2014-01-12 23,74454
2014-01-13 00,70847
2014-01-13 01,72807
2014-01-13 02,68246
2014-01-13 03,68251
2014-01-13 04,66139
2014-01-13 05,63282
2014-01-13 06,58301
2014-01-13 07,49996
2014-01-13 08,39854
2014-01-13 09,30882
2014-01-13 10,25494
2014-01-13 11,22998
2014-01-13 12,23337
2014-01-13 13,27437
2014-01-13 14,35155
2014-01-13 15,45735
2014-01-13 16,56294
2014-01-13 17,63588
2014-01-13 18,67676
2014-01-13 19,74264
2014-01-13 20,76970
2014-01-13 21,75973
2014-01-13 22,79718
2014-01-13 23,76478
2014-01-14 00,73676
2014-01-14 01,71022
2014-01-14 02,71998
2014-01-14 03,74132
2014-01-14 04,73056
2014-01-14 05,69209
2014-01-14 06,58126
2014-01-14 07,47818
2014-01-14 08,39517
2014-01-14 09,31399
2014-01-14 10,25997
2014-01-14 11,23567
2014-01-14 12,24611
2014-01-14 13,29911
2014-01-14 14,38837
2014-01-14 15,51009
2014-01-14 16,62652
2014-01-14 17,71127
2014-01-14 18,76072
2014-01-14 19,79221
2014-01-14 20,79400
2014-01-14 21,82072
2014-01-14 22,82838
2014-01-14 23,80561
2014-01-15 00,76272
2014-01-15 01,75960
2014-01-15 02,74238
2014-01-15 03,73347
2014-01-15 04,71078
2014-01-15 05,66977
2014-01-15 06,58651
2014-01-15 07,48424
2014-01-15 08,38121
2014-01-15 09,30974
2014-01-15 10,26077
2014-01-15 11,22327
2014-01-15 12,24947
2014-01-15 13,30070
2014-01-15 14,39928
2014-01-15 15,53316
2014-01-15 16,65731
2014-01-15 17,75037
2014-01-15 18,77767
2014-01-15 19,79252
2014-01-15 20,82149
2014-01-15 21,83371
2014-01-15 22,89528
2014-01-15 23,85806
2014-01-16 00,79778
2014-01-16 01,77433
2014-01-16 02,74305
2014-01-16 03,75527
2014-01-16 04,77533
2014-01-16 05,70362
2014-01-16 06,60799
2014-01-16 07,50549
2014-01-16 08,40050
2014-01-16 09,32484
2014-01-16 10,26561
2014-01-16 11,24169
2014-01-16 12,25802
2014-01-16 13,31150
2014-01-16 14,40289
2014-01-16 15,51867
2014-01-16 16,63990
2014-01-16 17,71976
2014-01-16 18,76353
2014-01-16 19,80358
2014-01-16 20,81921
2014-01-16 21,83381
2014-01-16 22,84915
2014-01-16 23,82399
2014-01-17 00,75629
2014-01-17 01,74117
2014-01-17 02,71575
2014-01-17 03,73116
2014-01-17 04,71044
2014-01-17 05,67352
2014-01-17 06,59814
2014-01-17 07,50108
2014-01-17 08,39550
2014-01-17 09,31330
2014-01-17 10,26510
2014-01-17 11,24089
2014-01-17 12,25673
2014-01-17 13,30989
2014-01-17 14,41304
2014-01-17 15,54913
2014-01-17 16,68155
2014-01-17 17,73979
2014-01-17 18,77405
2014-01-17 19,77566
2014-01-17 20,77570
2014-01-17 21,77133
2014-01-17 22,77217
2014-01-17 23,73827
2014-01-18 00,67458
2014-01-18 01,66648
2014-01-18 02,62787
2014-01-18 03,61657
2014-01-18 04,59747
2014-01-18 05,54805
2014-01-18 06,49473
2014-01-18 07,43359
2014-01-18 08,36709
2014-01-18 09,29664
2014-01-18 10,25566
2014-01-18 11,22294
2014-01-18 12,21224
2014-01-18 13,23433
2014-01-18 14,28355
2014-01-18 15,36553
2014-01-18 16,48002
2014-01-18 17,55896
2014-01-18 18,59636
2014-01-18 19,62456
2014-01-18 20,63265
2014-01-18 21,61264
2014-01-18 22,61845
2014-01-18 23,62248
2014-01-19 00,63156
2014-01-19 01,62583
2014-01-19 02,60264
2014-01-19 03,58986
2014-01-19 04,59956
2014-01-19 05,57488
2014-01-19 06,54510
2014-01-19 07,49254
2014-01-19 08,39442
2014-01-19 09,32385
2014-01-19 10,27905
2014-01-19 11,24506
2014-01-19 12,22368
2014-01-19 13,23542
2014-01-19 14,28647
2014-01-19 15,37539
2014-01-19 16,47541
2014-01-19 17,58660
2014-01-19 18,66867
2014-01-19 19,69764
2014-01-19 20,69978
2014-01-19 21,76217
2014-01-19 22,74009
2014-01-19 23,74465
2014-01-20 00,72668
2014-01-20 01,74485
2014-01-20 02,72590
2014-01-20 03,57730
2014-01-20 04,68836
2014-01-20 05,69814
2014-01-20 06,62016
2014-01-20 07,53911
2014-01-20 08,44207
2014-01-20 09,35968
2014-01-20 10,30037
2014-01-20 11,25618
2014-01-20 12,25233
2014-01-20 13,28413
2014-01-20 14,36266
2014-01-20 15,47216
2014-01-20 16,57935
2014-01-20 17,69081
2014-01-20 18,75305
2014-01-20 19,79356
2014-01-20 20,79942
2014-01-20 21,79252
2014-01-20 22,79036
2014-01-20 23,75362
2014-01-21 00,73700
2014-01-21 01,73675
2014-01-21 02,76391
2014-01-21 03,75910
2014-01-21 04,76762
2014-01-21 05,71535
2014-01-21 06,62355
2014-01-21 07,51504
2014-01-21 08,39921
2014-01-21 09,32234
2014-01-21 10,27259
2014-01-21 11,24468
2014-01-21 12,26101
2014-01-21 13,32038
2014-01-21 14,41367
2014-01-21 15,53695
2014-01-21 16,64382
2014-01-21 17,72426
2014-01-21 18,78220
2014-01-21 19,80427
2014-01-21 20,81680
2014-01-21 21,82780
2014-01-21 22,85834
2014-01-21 23,82494
2014-01-22 00,78265
2014-01-22 01,77725
2014-01-22 02,76030
2014-01-22 03,77162
2014-01-22 04,75420
2014-01-22 05,68902
2014-01-22 06,59764
2014-01-22 07,48320
2014-01-22 08,37905
2014-01-22 09,29671
2014-01-22 10,25858
2014-01-22 11,23665
2014-01-22 12,24553
2014-01-22 13,29617
2014-01-22 14,39700
2014-01-22 15,53566
2014-01-22 16,64352
2014-01-22 17,72458
2014-01-22 18,76370
2014-01-22 19,79915
2014-01-22 20,81928
2014-01-22 21,82299
2014-01-22 22,88004
2014-01-22 23,87106
2014-01-23 00,77004
2014-01-23 01,75465
2014-01-23 02,76081
2014-01-23 03,78777
2014-01-23 04,77829
2014-01-23 05,71840
2014-01-23 06,62234
2014-01-23 07,50971
2014-01-23 08,39455
2014-01-23 09,31198
2014-01-23 10,26305
2014-01-23 11,24362
2014-01-23 12,25254
2014-01-23 13,31547
2014-01-23 14,42252
2014-01-23 15,54543
2014-01-23 16,65700
2014-01-23 17,75410
2014-01-23 18,79198
2014-01-23 19,81997
2014-01-23 20,81186
2014-01-23 21,83326
2014-01-23 22,84602
2014-01-23 23,81302
2014-01-24 00,77546
2014-01-24 01,75981
2014-01-24 02,74625
2014-01-24 03,74910
2014-01-24 04,73382
2014-01-24 05,67582
2014-01-24 06,59803
2014-01-24 07,49686
2014-01-24 08,38923
2014-01-24 09,32040
2014-01-24 10,27429
2014-01-24 11,24732
2014-01-24 12,25271
2014-01-24 13,31694
2014-01-24 14,40304
2014-01-24 15,54608
2014-01-24 16,69228
2014-01-24 17,78582
2014-01-24 18,84872
2014-01-24 19,85043
2014-01-24 20,84534
2014-01-24 21,83579
2014-01-24 22,82081
2014-01-24 23,77266
2014-01-25 00,71730
2014-01-25 01,69399
2014-01-25 02,64134
2014-01-25 03,60805
2014-01-25 04,57763
2014-01-25 05,53720
2014-01-25 06,50336
2014-01-25 07,42926
2014-01-25 08,34794
2014-01-25 09,29251
2014-01-25 10,25228
2014-01-25 11,22969
2014-01-25 12,22087
2014-01-25 13,23804
2014-01-25 14,30233
2014-01-25 15,38623
2014-01-25 16,47761
2014-01-25 17,54918
2014-01-25 18,61452
2014-01-25 19,64350
2014-01-25 20,64632
2014-01-25 21,63343
2014-01-25 22,64628
2014-01-25 23,64566
2014-01-26 00,63960
2014-01-26 01,65317
2014-01-26 02,63858
2014-01-26 03,63655
2014-01-26 04,61982
2014-01-26 05,60140
2014-01-26 06,55210
2014-01-26 07,48042
2014-01-26 08,40299
2014-01-26 09,32449
2014-01-26 10,26578
2014-01-26 11,24180
2014-01-26 12,22928
2014-01-26 13,23422
2014-01-26 14,28641
2014-01-26 15,35682
2014-01-26 16,48135
2014-01-26 17,56257
2014-01-26 18,63940
2014-01-26 19,68979
2014-01-26 20,71028
2014-01-26 21,71469
2014-01-26 22,71743
2014-01-26 23,71450
2014-01-27 00,69381
2014-01-27 01,70155
2014-01-27 02,72277
2014-01-27 03,75351
2014-01-27 04,78261
2014-01-27 05,67264
2014-01-27 06,57504
2014-01-27 07,48142
2014-01-27 08,39380
2014-01-27 09,31942
2014-01-27 10,26299
2014-01-27 11,22893
2014-01-27 12,24287
2014-01-27 13,28733
2014-01-27 14,36262
2014-01-27 15,48373
2014-01-27 16,59284
2014-01-27 17,69317
2014-01-27 18,76043
2014-01-27 19,77965
2014-01-27 20,79669
2014-01-27 21,82545
2014-01-27 22,84692
2014-01-27 23,80413
2014-01-28 00,77807
2014-01-28 01,77262
2014-01-28 02,80697
2014-01-28 03,78464
2014-01-28 04,77290
2014-01-28 05,70272
2014-01-28 06,60336
2014-01-28 07,48468
2014-01-28 08,38230
2014-01-28 09,30610
2014-01-28 10,26242
2014-01-28 11,20089
2014-01-28 12,23985
2014-01-28 13,29129
2014-01-28 14,38896
2014-01-28 15,51273
2014-01-28 16,63694
2014-01-28 17,73812
2014-01-28 18,77442
2014-01-28 19,82565
2014-01-28 20,86060
2014-01-28 21,84694
2014-01-28 22,84030
2014-01-28 23,81711
2014-01-29 00,75643
2014-01-29 01,75194
2014-01-29 02,75751
2014-01-29 03,76812
2014-01-29 04,75031
2014-01-29 05,70343
2014-01-29 06,60181
2014-01-29 07,49227
2014-01-29 08,38905
2014-01-29 09,31543
2014-01-29 10,26278
2014-01-29 11,23645
2014-01-29 12,24587
2014-01-29 13,29778
2014-01-29 14,39297
2014-01-29 15,51914
2014-01-29 16,63008
2014-01-29 17,73395
2014-01-29 18,78689
2014-01-29 19,82984
2014-01-29 20,86447
2014-01-29 21,88590
2014-01-29 22,87034
2014-01-29 23,82547
2014-01-30 00,76593
2014-01-30 01,75494
2014-01-30 02,74712
2014-01-30 03,75539
2014-01-30 04,74220
2014-01-30 05,72546
2014-01-30 06,67320
2014-01-30 07,52533
2014-01-30 08,41762
2014-01-30 09,33487
2014-01-30 10,27560
2014-01-30 11,23717
2014-01-30 12,25528
2014-01-30 13,31177
2014-01-30 14,40943
2014-01-30 15,54732
2014-01-30 16,67331
2014-01-30 17,78636
2014-01-30 18,81809
2014-01-30 19,83281
2014-01-30 20,83473
2014-01-30 21,85665
2014-01-30 22,90123
2014-01-30 23,83073
2014-01-31 00,77011
2014-01-31 01,74877
2014-01-31 02,73172
2014-01-31 03,72364
2014-01-31 04,72536
2014-01-31 05,70578
2014-01-31 06,59397
2014-01-31 07,49493
2014-01-31 08,38928
2014-01-31 09,31402
2014-01-31 10,26300
2014-01-31 11,24425
2014-01-31 12,26295
2014-01-31 13,31241
2014-01-31 14,41214
2014-01-31 15,54696
2014-01-31 16,65760
2014-01-31 17,74132
2014-01-31 18,76096
2014-01-31 19,78092
2014-01-31 20,79658
2014-01-31 21,80747
2014-01-31 22,79955
2014-01-31 23,74693
2014-02-01 00,70367
time,count
2014-02-01 01,65253
2014-02-01 02,61954
2014-02-01 03,59509
2014-02-01 04,58240
2014-02-01 05,54577
2014-02-01 06,50372
2014-02-01 07,43713
2014-02-01 08,36315
2014-02-01 09,29762
2014-02-01 10,25065
2014-02-01 11,22213
2014-02-01 12,21137
2014-02-01 13,23086
2014-02-01 14,28948
2014-02-01 15,36519
2014-02-01 16,47148
2014-02-01 17,57295
2014-02-01 18,62743
2014-02-01 19,65112
2014-02-01 20,65873
2014-02-01 21,64135
2014-02-01 22,63810
2014-02-01 23,64297
2014-02-02 00,65539
2014-02-02 01,65669
2014-02-02 02,63665
2014-02-02 03,62954
2014-02-02 04,61377
2014-02-02 05,59290
2014-02-02 06,56107
2014-02-02 07,47780
2014-02-02 08,40691
2014-02-02 09,32153
2014-02-02 10,26923
2014-02-02 11,23767
2014-02-02 12,23055
2014-02-02 13,23444
2014-02-02 14,29312
2014-02-02 15,37621
2014-02-02 16,48391
2014-02-02 17,58150
2014-02-02 18,66356
2014-02-02 19,70345
2014-02-02 20,72298
2014-02-02 21,73373
2014-02-02 22,73928
2014-02-02 23,70876
2014-02-03 00,68407
2014-02-03 01,72320
2014-02-03 02,73861
2014-02-03 03,77382
2014-02-03 04,72395
2014-02-03 05,68816
2014-02-03 06,59723
2014-02-03 07,49793
2014-02-03 08,38898
2014-02-03 09,30929
2014-02-03 10,24913
2014-02-03 11,22823
2014-02-03 12,24443
2014-02-03 13,29895
2014-02-03 14,37250
2014-02-03 15,48622
2014-02-03 16,60097
2014-02-03 17,68147
2014-02-03 18,72348
2014-02-03 19,78705
2014-02-03 20,81191
2014-02-03 21,82651
2014-02-03 22,84296
2014-02-03 23,78318
2014-02-04 00,73816
2014-02-04 01,72805
2014-02-04 02,76866
2014-02-04 03,76833
2014-02-04 04,75348
2014-02-04 05,71572
2014-02-04 06,61221
2014-02-04 07,48828
2014-02-04 08,37555
2014-02-04 09,29642
2014-02-04 10,25067
2014-02-04 11,22537
2014-02-04 12,24167
2014-02-04 13,29628
2014-02-04 14,39431
2014-02-04 15,51649
2014-02-04 16,61196
2014-02-04 17,69887
2014-02-04 18,74951
2014-02-04 19,83021
2014-02-04 20,82707
2014-02-04 21,82689
2014-02-04 22,82262
2014-02-04 23,77891
2014-02-05 00,74759
2014-02-05 01,74855
2014-02-05 02,74506
2014-02-05 03,75692
2014-02-05 04,73094
2014-02-05 05,68740
2014-02-05 06,60109
2014-02-05 07,50533
2014-02-05 08,40169
2014-02-05 09,32289
2014-02-05 10,26216
2014-02-05 11,24609
2014-02-05 12,25448
2014-02-05 13,30354
2014-02-05 14,40518
2014-02-05 15,53364
2014-02-05 16,66398
2014-02-05 17,76853
2014-02-05 18,82997
2014-02-05 19,82473
2014-02-05 20,84188
2014-02-05 21,86359
2014-02-05 22,84149
2014-02-05 23,80538
2014-02-06 00,77001
2014-02-06 01,74375
2014-02-06 02,72090
2014-02-06 03,74201
2014-02-06 04,72585
2014-02-06 05,68737
2014-02-06 06,60018
2014-02-06 07,48569
2014-02-06 08,38507
2014-02-06 09,30737
2014-02-06 10,25909
2014-02-06 11,23755
2014-02-06 12,24867
2014-02-06 13,29829
2014-02-06 14,39358
2014-02-06 15,52049
2014-02-06 16,63228
2014-02-06 17,77447
2014-02-06 18,77605
2014-02-06 19,79589
2014-02-06 20,80069
2014-02-06 21,83569
2014-02-06 22,83400
2014-02-06 23,80605
2014-02-07 00,75846
2014-02-07 01,72871
2014-02-07 02,72865
2014-02-07 03,73957
2014-02-07 04,74189
2014-02-07 05,66995
2014-02-07 06,57379
2014-02-07 07,46301
2014-02-07 08,37916
2014-02-07 09,30916
2014-02-07 10,26072
2014-02-07 11,24029
2014-02-07 12,25691
2014-02-07 13,31586
2014-02-07 14,40655
2014-02-07 15,54167
2014-02-07 16,65869
2014-02-07 17,72968
2014-02-07 18,76333
2014-02-07 19,78523
2014-02-07 20,80158
2014-02-07 21,80952
2014-02-07 22,79943
2014-02-07 23,72056
2014-02-08 00,66393
2014-02-08 01,63141
2014-02-08 02,60470
2014-02-08 03,59971
2014-02-08 04,58209
2014-02-08 05,55653
2014-02-08 06,50605
2014-02-08 07,43857
2014-02-08 08,36666
2014-02-08 09,30765
2014-02-08 10,26628
2014-02-08 11,23282
2014-02-08 12,22170
2014-02-08 13,25486
2014-02-08 14,34755
2014-02-08 15,41775
2014-02-08 16,51040
2014-02-08 17,58776
2014-02-08 18,63635
2014-02-08 19,66130
2014-02-08 20,67634
2014-02-08 21,66852
2014-02-08 22,64913
2014-02-08 23,63653
2014-02-09 00,63430
2014-02-09 01,63268
2014-02-09 02,61866
2014-02-09 03,59673
2014-02-09 04,58221
2014-02-09 05,57022
2014-02-09 06,52983
2014-02-09 07,45940
2014-02-09 08,39569
2014-02-09 09,31443
2014-02-09 10,26277
2014-02-09 11,23712
2014-02-09 12,21522
2014-02-09 13,22701
2014-02-09 14,27153
2014-02-09 15,34962
2014-02-09 16,45906
2014-02-09 17,56673
2014-02-09 18,65971
2014-02-09 19,69706
2014-02-09 20,70215
2014-02-09 21,70488
2014-02-09 22,69061
2014-02-09 23,69628
2014-02-10 00,69047
2014-02-10 01,65874
2014-02-10 02,66894
2014-02-10 03,68528
2014-02-10 04,70342
2014-02-10 05,67085
2014-02-10 06,60037
2014-02-10 07,51800
2014-02-10 08,41461
2014-02-10 09,32624
2014-02-10 10,27420
2014-02-10 11,25144
2014-02-10 12,26781
2014-02-10 13,31249
2014-02-10 14,38890
2014-02-10 15,48957
2014-02-10 16,59763
2014-02-10 17,68522
2014-02-10 18,79737
2014-02-10 19,81755
2014-02-10 20,80144
2014-02-10 21,81486
2014-02-10 22,83223
2014-02-10 23,78660
2014-02-11 00,73737
2014-02-11 01,72205
2014-02-11 02,73942
2014-02-11 03,74488
2014-02-11 04,75161
2014-02-11 05,69749
2014-02-11 06,60231
2014-02-11 07,48814
2014-02-11 08,39260
2014-02-11 09,31768
2014-02-11 10,26347
2014-02-11 11,23768
2014-02-11 12,26167
2014-02-11 13,32203
2014-02-11 14,41146
2014-02-11 15,55218
2014-02-11 16,66056
2014-02-11 17,73907
2014-02-11 18,78332
2014-02-11 19,81246
2014-02-11 20,83173
2014-02-11 21,85203
2014-02-11 22,84398
2014-02-11 23,72471
2014-02-12 00,73886
2014-02-12 01,76573
2014-02-12 02,76333
2014-02-12 03,77303
2014-02-12 04,73132
2014-02-12 05,68812
2014-02-12 06,61221
2014-02-12 07,50473
2014-02-12 08,40259
2014-02-12 09,33088
2014-02-12 10,26481
2014-02-12 11,23132
2014-02-12 12,25371
2014-02-12 13,31981
2014-02-12 14,42535
2014-02-12 15,55350
2014-02-12 16,65910
